12.45, 81.78, -28.20, 42.07, 45.33, 44.75, -0.20, -0.01, 0.71, 250199372, 1215384867, 48080, 286859
12.45, 81.78, -28.20, 40.76, 55.19, 47.32, -0.16, -0.01, 0.77, 250199372, 1215384867, 48080, 286865
12.45, 81.78, -28.20, 37.26, 58.49, 51.03, -0.19, 0.03, 0.88, 250199372, 1215384867, 48080, 286871
12.45, 81.78, -28.20, 35.90, 59.91, 57.03, -0.25, 0.05, 0.94, 250199372, 1215384867, 48080, 286877
12.45, 81.78, -28.20, 34.30, 59.65, 64.29, -0.24, 0.03, 0.99, 250199372, 1215384867, 48080, 286884
12.45, 81.78, -28.20, 29.30, 57.96, 71.64, -0.21, -0.00, 0.98, 250199372, 1215384867, 48080, 286890
12.45, 81.78, -28.20, 20.08, 55.45, 87.30, -0.20, -0.07, 0.91, 250199372, 1215384867, 48080, 286896
12.45, 81.78, -28.20, 13.69, 53.90, 94.38, -0.21, -0.13, 0.87, 250199372, 1215384867, 48080, 286902
12.45, 81.78, -28.20, 0.28, 51.56, 99.96, -0.22, -0.14, 0.85, 250199372, 1215384867, 48080, 286908
11.63, 85.91, -23.29, -9.32, 49.91, 103.98, -0.22, -0.17, 0.84, 250199372, 1215384867, 48080, 286914
11.63, 85.91, -23.29, -13.68, 48.03, 108.42, -0.23, -0.21, 0.85, 250199372, 1215384867, 48080, 286920
11.63, 85.91, -23.29, -12.07, 46.62, 108.11, -0.17, -0.28, 0.81, 250199372, 1215384867, 48080, 286926
11.63, 85.91, -23.29, -6.90, 45.27, 106.06, -0.15, -0.30, 0.80, 250199372, 1215384867, 48080, 286932
11.63, 85.91, -23.29, 0.93, 44.01, 103.01, -0.13, -0.31, 0.79, 250199372, 1215384867, 48080, 286939
11.63, 85.91, -23.29, 9.67, 43.09, 99.90, -0.12, -0.34, 0.79, 250199372, 1215384867, 48080, 286945
11.63, 85.91, -23.29, 17.19, 40.09, 90.75, -0.13, -0.40, 0.79, 250199372, 1215384867, 48080, 286951
